booking_id,entity_id,room_id,start_time,end_time,attended (YES/NO)
BKG306618,E101593,SEM_01,2025-09-08 12:08:48.917433430+00:00,2025-09-08 15:45:37.846690441+00:00,NO
BKG306215,E100746,LAB_101,2025-09-06 17:26:34.324155955+00:00,2025-09-06 20:24:44.706536851+00:00,NO
BKG302650,E100503,ROOM_A1,2025-09-11 16:49:34.838894233+00:00,2025-09-11 18:59:42.068603993+00:00,NO
BKG306709,E102911,LAB_101,2025-09-09 14:09:51.446027571+00:00,2025-09-09 18:06:37.007591917+00:00,NO
BKG304683,E100540,LAB_305,2025-09-21 18:24:10.106863740+00:00,2025-09-21 21:30:15.553565574+00:00,NO
BKG301609,E100445,AUDITORIUM,2025-09-21 08:59:20.673835834+00:00,2025-09-21 11:56:17.496380665+00:00,NO
BKG305844,E103037,LAB_305,2025-08-27 08:15:35.146844321+00:00,2025-08-27 10:20:17.470124697+00:00,YES
BKG305371,E105752,ROOM_A1,2025-09-20 15:38:06.716939038+00:00,2025-09-20 17:21:29.678190452+00:00,YES
BKG302356,E105752,AUDITORIUM,2025-09-04 01:08:49.211740336+00:00,2025-09-04 03:24:04.611472233+00:00,NO
BKG301827,E105970,ROOM_A1,2025-08-31 01:33:54.473518074+00:00,2025-08-31 04:35:54.728532774+00:00,YES
BKG302439,E103210,ROOM_A2,2025-09-15 13:58:28.846251408+00:00,2025-09-15 16:01:08.656898558+00:00,YES
BKG302483,E102983,ROOM_A2,2025-09-05 10:18:10.820136942+00:00,2025-09-05 10:42:07.940565119+00:00,NO
BKG304354,E100712,ROOM_A2,2025-09-10 12:37:09.094083480+00:00,2025-09-10 12:44:57.282764074+00:00,YES
BKG303687,E102960,AUDITORIUM,2025-09-13 23:17:33.088192414+00:00,2025-09-14 01:37:55.884648160+00:00,YES
BKG300980,E100351,AUDITORIUM,2025-09-17 16:43:30.352559856+00:00,2025-09-17 20:37:31.527829436+00:00,NO
BKG306754,E103161,LAB_305,2025-09-05 13:40:12.254207868+00:00,2025-09-05 14:00:01.208430915+00:00,YES
BKG304665,E106470,LAB_305,2025-08-28 00:36:28.066578486+00:00,2025-08-28 04:51:01.638183074+00:00,NO
BKG302293,E105285,LAB_305,2025-09-06 09:55:34.917498441+00:00,2025-09-06 09:40:52.380041107+00:00,YES
BKG303019,E100186,LAB_101,2025-09-01 21:15:40.727285642+00:00,2025-09-01 23:31:16.726376103+00:00,YES
BKG302489,E102848,ROOM_A1,2025-09-10 11:57:39.376418127+00:00,2025-09-10 12:44:13.391449266+00:00,NO
BKG300331,E105693,LAB_102,2025-09-21 21:42:50.008790919+00:00,2025-09-21 23:27:08.149468249+00:00,NO
BKG304329,E106987,LAB_305,2025-08-30 02:15:35.721230364+00:00,2025-08-30 03:03:35.299951297+00:00,YES
BKG300012,E100097,AUDITORIUM,2025-09-18 14:23:17.784597950+00:00,2025-09-18 18:06:27.806827626+00:00,NO
BKG300844,E101462,AUDITORIUM,2025-09-01 23:59:39.079233570+00:00,2025-09-01 22:46:57.814344158+00:00,NO
BKG301029,E100947,ROOM_A1,2025-09-12 05:47:10.711704228+00:00,2025-09-12 06:54:08.515241503+00:00,YES
BKG300472,E105706,LAB_102,2025-09-22 04:31:50.519635316+00:00,2025-09-22 07:05:53.321743362+00:00,YES
BKG303208,E100675,LAB_305,2025-09-13 07:32:12.583865121+00:00,2025-09-13 09:31:43.235692938+00:00,NO
BKG302336,E100405,LAB_305,2025-09-19 19:26:03.456179977+00:00,2025-09-19 20:15:08.037932718+00:00,NO
BKG301286,E100000,ROOM_A1,2025-09-18 23:47:12.910646630+00:00,2025-09-19 01:11:43.747255601+00:00,NO
BKG306684,E102338,AUDITORIUM,2025-09-22 02:02:42.734097569+00:00,2025-09-21 23:56:00.342278590+00:00,YES
BKG300601,E105693,LAB_102,2025-09-02 15:05:40.153141169+00:00,2025-09-02 16:05:33.582106444+00:00,NO
BKG301001,E103428,ROOM_A1,2025-09-18 13:24:18.255073510+00:00,2025-09-18 14:54:04.006571536+00:00,NO
BKG300650,E102425,ROOM_A2,2025-09-21 10:43:55.009025406+00:00,2025-09-21 12:00:14.615534535+00:00,YES
BKG302966,E102350,ROOM_A1,2025-09-02 18:37:36.966204575+00:00,2025-09-02 19:17:15.959866569+00:00,YES
BKG306489,E102325,SEM_01,2025-09-14 10:47:41.019137397+00:00,2025-09-14 14:26:13.909002613+00:00,YES
BKG301937,E105670,LAB_101,2025-09-10 13:31:04.529652280+00:00,2025-09-10 13:40:52.979842418+00:00,NO
BKG304730,E102150,AUDITORIUM,2025-09-25 21:52:58.984002583+00:00,2025-09-26 02:07:40.524157145+00:00,YES
BKG305045,E100313,AUDITORIUM,2025-09-12 16:53:13.245500943+00:00,2025-09-12 20:13:52.770300638+00:00,NO
BKG306669,E103523,LAB_305,2025-09-13 22:55:57.835940485+00:00,2025-09-13 22:12:29.612582081+00:00,YES
BKG301188,E103323,AUDITORIUM,2025-09-06 08:01:54.649275461+00:00,2025-09-06 09:45:48.032268439+00:00,NO
BKG302918,E105103,LAB_102,2025-08-29 16:45:58.920280432+00:00,2025-08-29 19:43:41.392444373+00:00,NO
BKG305984,E104318,ROOM_A2,2025-09-18 18:32:25.274791832+00:00,2025-09-18 20:06:39.075977163+00:00,NO
BKG301058,E106249,LAB_101,2025-08-28 00:17:46.501228248+00:00,2025-08-28 00:15:40.396305146+00:00,NO
BKG305671,E100718,AUDITORIUM,2025-08-30 03:36:27.116296027+00:00,2025-08-30 02:15:35.838185045+00:00,YES
BKG302687,E106827,LAB_102,2025-08-31 07:33:22.805844168+00:00,2025-08-31 09:54:17.442394204+00:00,NO
BKG302610,E103107,ROOM_A2,2025-09-09 02:29:44.088228990+00:00,2025-09-09 02:24:25.603983641+00:00,NO
BKG302781,E101974,LAB_102,2025-09-11 20:44:17.391379611+00:00,2025-09-11 21:22:29.262480108+00:00,NO
BKG303028,E105813,ROOM_A1,2025-09-03 18:54:39.429797189+00:00,2025-09-03 19:37:52.945829190+00:00,YES
BKG300268,E102723,ROOM_A2,2025-09-22 10:26:00.252262084+00:00,2025-09-22 13:23:46.963432562+00:00,YES
BKG300204,E101879,ROOM_A2,2025-09-10 04:06:47.948100372+00:00,2025-09-10 04:26:05.018227930+00:00,YES
BKG305676,E100471,LAB_305,2025-09-03 02:40:35.256838220+00:00,2025-09-03 07:26:07.506283189+00:00,NO
BKG303399,E103346,ROOM_A1,2025-09-21 07:39:01.752132018+00:00,2025-09-21 13:17:54.555029753+00:00,YES
BKG305986,E105169,SEM_01,2025-09-01 22:15:08.709588852+00:00,2025-09-02 00:28:10.880969051+00:00,NO
BKG302478,E106637,SEM_01,2025-09-14 03:40:54.612773363+00:00,2025-09-14 06:52:15.256131308+00:00,YES
BKG302784,E102388,LAB_101,2025-09-23 13:55:14.427091681+00:00,2025-09-23 15:38:25.461474638+00:00,YES
BKG306852,E104028,LAB_305,2025-09-02 03:31:25.513389612+00:00,2025-09-02 04:55:39.701510142+00:00,NO
BKG301609,E103388,LAB_305,2025-09-01 19:12:46.218134390+00:00,2025-09-01 20:17:47.280287662+00:00,YES
BKG306952,E102630,LAB_102,2025-09-20 20:50:33.890177178+00:00,2025-09-20 19:45:43.812936639+00:00,YES
BKG300018,E106227,LAB_305,2025-08-30 05:23:10.431409222+00:00,2025-08-30 07:36:35.894728336+00:00,YES
BKG304157,E105700,ROOM_A2,2025-08-28 10:19:15.210943069+00:00,2025-08-28 13:18:42.059035717+00:00,YES
BKG301707,E102940,ROOM_A2,2025-09-16 05:20:17.530229183+00:00,2025-09-16 08:34:54.199699465+00:00,YES
BKG302875,E103321,ROOM_A1,2025-09-13 12:55:22.435829770+00:00,2025-09-13 14:48:45.693964820+00:00,YES
BKG304692,E106444,AUDITORIUM,2025-09-14 11:51:27.328956915+00:00,2025-09-14 11:44:05.048156428+00:00,YES
BKG306105,E101949,SEM_01,2025-09-11 19:28:31.448485940+00:00,2025-09-11 18:43:58.330679051+00:00,YES
BKG301310,E104992,LAB_102,2025-09-04 03:37:51.208368227+00:00,2025-09-04 02:52:23.482605930+00:00,YES
BKG305458,E100654,LAB_101,2025-09-16 19:02:23.235524489+00:00,2025-09-16 20:36:19.458424280+00:00,YES
BKG302395,E100316,ROOM_A2,2025-09-07 22:00:49.396971157+00:00,2025-09-08 00:55:35.132253369+00:00,NO
BKG302167,E101114,SEM_01,2025-09-15 03:42:22.273351439+00:00,2025-09-15 02:19:24.273731692+00:00,NO
BKG306298,E106704,SEM_01,2025-09-03 10:03:02.499339966+00:00,2025-09-03 11:30:45.571689501+00:00,NO
BKG302418,E102564,LAB_101,2025-09-04 10:38:01.217712844+00:00,2025-09-04 11:28:13.624107763+00:00,YES
BKG301693,E100221,SEM_01,2025-09-18 11:40:03.508603066+00:00,2025-09-18 10:19:13.568990437+00:00,NO
BKG303593,E106464,ROOM_A1,2025-09-04 22:14:18.084493639+00:00,2025-09-05 02:16:05.569686901+00:00,YES
BKG302329,E105351,LAB_102,2025-09-13 01:34:06.413424425+00:00,2025-09-13 03:24:14.249294268+00:00,YES
BKG304160,E102519,SEM_01,2025-09-21 00:16:23.140283228+00:00,2025-09-21 02:31:03.620266426+00:00,YES
BKG301523,E100544,AUDITORIUM,2025-09-02 09:20:50.786869721+00:00,2025-09-02 10:43:45.364498649+00:00,YES
BKG301564,E101881,ROOM_A1,2025-09-08 07:25:56.436287404+00:00,2025-09-08 10:58:19.495950476+00:00,NO
BKG306849,E106332,AUDITORIUM,2025-09-09 14:08:40.221932396+00:00,2025-09-09 16:04:08.069736622+00:00,NO
BKG305360,E102775,LAB_101,2025-08-28 04:02:15.338532055+00:00,2025-08-28 05:49:10.878293117+00:00,NO
BKG304022,E102791,ROOM_A2,2025-09-03 07:42:51.141294642+00:00,2025-09-03 10:45:58.589821773+00:00,YES
BKG305629,E106626,SEM_01,2025-09-21 06:16:25.477725704+00:00,2025-09-21 04:27:32.028433815+00:00,NO
BKG301208,E103814,ROOM_A1,2025-09-21 04:42:50.674647789+00:00,2025-09-21 08:05:17.318041327+00:00,YES
BKG304964,E102620,AUDITORIUM,2025-09-09 21:11:25.542425098+00:00,2025-09-10 00:10:03.533239139+00:00,YES
BKG303872,E102078,SEM_01,2025-09-25 07:00:18.855301474+00:00,2025-09-25 07:57:52.321802705+00:00,YES
BKG306583,E100305,LAB_305,2025-09-24 10:35:29.825495070+00:00,2025-09-24 13:30:31.094695182+00:00,NO
BKG303031,E103038,AUDITORIUM,2025-09-12 16:46:29.844208647+00:00,2025-09-12 15:28:09.874828947+00:00,YES
BKG304064,E100919,AUDITORIUM,2025-09-14 06:11:42.970161388+00:00,2025-09-14 09:12:14.879672773+00:00,NO
BKG303010,E103822,ROOM_A2,2025-09-08 10:59:01.789788903+00:00,2025-09-08 12:24:20.511982047+00:00,YES
BKG302101,E101830,AUDITORIUM,2025-09-21 22:58:29.621258651+00:00,2025-09-22 01:38:10.957825077+00:00,YES
BKG305536,E103875,LAB_305,2025-09-09 01:23:23.802888364+00:00,2025-09-09 03:55:10.971691259+00:00,YES
BKG305107,E101819,LAB_101,2025-09-15 11:57:43.516892015+00:00,2025-09-15 15:59:37.063163307+00:00,YES
BKG305897,E101818,AUDITORIUM,2025-09-22 16:15:49.762592800+00:00,2025-09-22 18:28:52.889973968+00:00,YES
BKG304860,E105950,AUDITORIUM,2025-09-23 23:10:49.453185020+00:00,2025-09-24 02:08:11.838022107+00:00,NO
BKG302320,E105491,SEM_01,2025-09-25 03:18:58.913608840+00:00,2025-09-25 05:43:11.195132646+00:00,NO
BKG305450,E100824,LAB_305,2025-09-08 06:45:34.115687202+00:00,2025-09-08 07:31:31.741410830+00:00,YES
BKG306955,E105204,SEM_01,2025-08-28 18:33:55.866981947+00:00,2025-08-28 20:24:54.721464422+00:00,NO
BKG304844,E101771,AUDITORIUM,2025-09-17 02:50:14.237053506+00:00,2025-09-17 05:54:49.987418421+00:00,YES
BKG301510,E101970,ROOM_A2,2025-09-23 09:00:46.621014062+00:00,2025-09-23 09:30:50.847494560+00:00,NO
BKG303949,E104604,LAB_102,2025-09-11 23:10:54.229060933+00:00,2025-09-12 01:01:06.106441330+00:00,NO
BKG304318,E104615,ROOM_A2,2025-09-19 15:15:18.877912461+00:00,2025-09-19 18:43:01.273953150+00:00,NO
BKG302009,E103854,AUDITORIUM,2025-09-12 11:07:13.233062459+00:00,2025-09-12 14:32:50.981895898+00:00,YES
BKG301917,E102863,AUDITORIUM,2025-08-27 19:14:08.588299170+00:00,2025-08-27 20:17:05.891930479+00:00,NO
BKG305636,E106671,LAB_101,2025-09-16 00:27:47.355367923+00:00,2025-09-15 23:52:10.318793115+00:00,YES
BKG305564,E101199,LAB_305,2025-09-12 14:25:38.549192184+00:00,2025-09-12 16:51:14.526520878+00:00,NO
BKG302709,E100495,AUDITORIUM,2025-08-28 03:36:54.567323950+00:00,2025-08-28 04:49:28.683922357+00:00,NO
BKG301002,E105191,AUDITORIUM,2025-09-24 15:19:17.091151300+00:00,2025-09-24 18:17:45.723567704+00:00,NO
BKG302914,E101546,AUDITORIUM,2025-09-03 20:23:15.392452159+00:00,2025-09-03 21:08:43.576195040+00:00,NO
BKG301505,E101462,ROOM_A1,2025-09-18 11:23:55.250932352+00:00,2025-09-18 14:16:49.107124972+00:00,NO
BKG300676,E104195,ROOM_A2,2025-09-09 02:19:53.893759020+00:00,2025-09-09 05:08:04.869565453+00:00,NO
BKG300908,E103619,ROOM_A2,2025-09-17 10:17:03.335867876+00:00,2025-09-17 12:29:48.419655600+00:00,YES
BKG301327,E103401,LAB_102,2025-09-25 14:44:39.224985841+00:00,2025-09-25 17:57:48.213333748+00:00,NO
BKG305515,E104707,ROOM_A1,2025-08-31 02:25:18.319573122+00:00,2025-08-31 04:11:14.423067393+00:00,NO
BKG304216,E101639,LAB_102,2025-09-08 05:39:57.363206701+00:00,2025-09-08 06:49:53.778254745+00:00,YES
BKG302473,E106508,LAB_101,2025-09-12 16:22:07.865487858+00:00,2025-09-12 19:00:58.396091976+00:00,NO
BKG300744,E103492,LAB_102,2025-09-20 19:07:42.662271360+00:00,2025-09-20 21:26:17.586957781+00:00,NO
BKG300035,E103612,ROOM_A1,2025-09-03 05:38:28.567381915+00:00,2025-09-03 06:38:09.529914132+00:00,NO
BKG305595,E106336,LAB_305,2025-09-04 17:18:33.042684264+00:00,2025-09-04 16:58:28.765722739+00:00,YES
BKG306244,E104816,ROOM_A2,2025-09-06 23:53:43.979261948+00:00,2025-09-07 00:51:54.674645623+00:00,NO
BKG300892,E102363,LAB_102,2025-08-27 23:32:53.646074840+00:00,2025-08-28 02:31:29.652091266+00:00,YES
BKG300482,E104923,LAB_305,2025-08-29 20:56:29.574592522+00:00,2025-08-29 19:57:04.081787170+00:00,YES
BKG305065,E102549,ROOM_A1,2025-09-12 21:49:34.269565506+00:00,2025-09-12 21:07:59.489850702+00:00,NO
BKG304991,E102663,AUDITORIUM,2025-09-12 21:37:23.977623650+00:00,2025-09-12 23:27:30.518584332+00:00,YES
BKG305141,E103732,ROOM_A2,2025-09-04 02:23:53.286997658+00:00,2025-09-04 02:36:22.620490921+00:00,YES
BKG303857,E103561,LAB_101,2025-09-15 07:53:46.040359634+00:00,2025-09-15 10:40:12.305857603+00:00,YES
BKG306728,E100511,SEM_01,2025-09-12 07:54:04.786615421+00:00,2025-09-12 08:33:21.889019941+00:00,YES
BKG301779,E105486,AUDITORIUM,2025-09-10 13:45:58.308863811+00:00,2025-09-10 15:27:39.603390284+00:00,YES
BKG304947,E102467,LAB_101,2025-09-25 16:58:05.159125790+00:00,2025-09-25 21:06:44.489537754+00:00,NO
BKG303158,E102192,ROOM_A2,2025-09-02 04:58:07.604394447+00:00,2025-09-02 06:26:54.936643028+00:00,YES
BKG305472,E101397,ROOM_A1,2025-09-03 19:49:03.258328527+00:00,2025-09-03 22:03:22.803886667+00:00,YES
BKG300524,E100558,SEM_01,2025-08-28 17:31:55.292871449+00:00,2025-08-28 20:32:36.628488835+00:00,YES
BKG306676,E106520,LAB_102,2025-09-06 03:51:31.876310097+00:00,2025-09-06 06:09:05.654497805+00:00,NO
BKG302684,E104249,AUDITORIUM,2025-08-31 12:29:34.365047092+00:00,2025-08-31 11:04:31.149080736+00:00,YES
BKG300100,E100584,AUDITORIUM,2025-09-07 12:50:27.951480873+00:00,2025-09-07 17:19:46.657273059+00:00,YES
BKG306947,E104794,ROOM_A1,2025-08-31 00:05:22.808280024+00:00,2025-08-31 01:00:28.205100435+00:00,YES
BKG303868,E105290,LAB_101,2025-09-02 00:40:34.536215142+00:00,2025-09-02 02:18:23.114827332+00:00,NO
BKG306866,E102917,LAB_101,2025-09-19 00:14:55.219021292+00:00,2025-09-19 02:04:43.954939858+00:00,YES
BKG301906,E100994,SEM_01,2025-09-03 21:04:29.727141547+00:00,2025-09-04 01:12:35.989193015+00:00,YES
BKG302949,E105754,AUDITORIUM,2025-09-12 12:00:34.505478057+00:00,2025-09-12 14:41:09.827191171+00:00,YES
BKG300127,E104858,LAB_305,2025-09-16 19:34:39.589097186+00:00,2025-09-16 21:01:38.612645153+00:00,YES
BKG305708,E101742,AUDITORIUM,2025-09-01 12:47:15.578788346+00:00,2025-09-01 14:34:10.680395199+00:00,YES
BKG302612,E104347,SEM_01,2025-09-20 15:25:02.211966815+00:00,2025-09-20 17:40:16.522086289+00:00,YES
BKG304092,E106694,LAB_102,2025-09-10 02:10:25.571818601+00:00,2025-09-10 04:26:49.827240803+00:00,NO
BKG306053,E105409,ROOM_A1,2025-09-21 00:36:23.497692979+00:00,2025-09-21 03:42:59.766252101+00:00,NO
BKG304133,E101727,LAB_305,2025-09-01 18:56:07.544973718+00:00,2025-09-01 17:23:15.662230141+00:00,YES
BKG300665,E105031,ROOM_A2,2025-08-28 01:16:07.090316376+00:00,2025-08-28 02:31:13.103559720+00:00,NO
BKG302071,E104533,LAB_102,2025-09-06 11:42:52.389440964+00:00,2025-09-06 15:30:51.822300191+00:00,NO
BKG304712,E102918,ROOM_A2,2025-09-02 06:50:29.325596665+00:00,2025-09-02 10:53:39.826810558+00:00,NO
BKG301801,E104316,LAB_305,2025-09-07 18:54:53.409826293+00:00,2025-09-07 22:05:26.269063807+00:00,YES
BKG304367,E103987,ROOM_A2,2025-09-08 10:58:12.074538554+00:00,2025-09-08 14:55:46.207971680+00:00,NO
BKG303085,E106781,LAB_102,2025-09-21 13:16:00.750847670+00:00,2025-09-21 14:47:01.716821621+00:00,YES
BKG302675,E106274,ROOM_A1,2025-08-30 16:49:40.807529378+00:00,2025-08-30 16:52:33.628686702+00:00,NO
BKG305024,E102117,ROOM_A1,2025-09-23 06:57:30.665039778+00:00,2025-09-23 08:42:54.587344881+00:00,NO
BKG305428,E105288,LAB_101,2025-08-29 07:08:01.238544953+00:00,2025-08-29 11:04:47.377248583+00:00,YES
BKG301128,E102464,LAB_102,2025-08-31 07:04:50.908671596+00:00,2025-08-31 09:35:16.836543909+00:00,NO
BKG305824,E101821,AUDITORIUM,2025-09-13 04:39:32.093266935+00:00,2025-09-13 05:58:52.749650622+00:00,YES
BKG306155,E101873,AUDITORIUM,2025-08-28 18:27:19.710068328+00:00,2025-08-28 20:46:05.031439659+00:00,YES
BKG301637,E105136,AUDITORIUM,2025-09-20 03:50:49.767203294+00:00,2025-09-20 05:56:28.097247900+00:00,NO
BKG304958,E100484,LAB_102,2025-09-19 12:23:41.701356786+00:00,2025-09-19 11:03:31.867244118+00:00,YES
BKG302499,E101901,AUDITORIUM,2025-09-01 19:05:06.515169450+00:00,2025-09-01 23:55:41.777114036+00:00,NO
BKG306313,E106397,LAB_102,2025-09-11 01:11:15.853924774+00:00,2025-09-11 03:37:40.790249522+00:00,NO
BKG305646,E101432,LAB_102,2025-09-14 23:43:08.158087883+00:00,2025-09-14 23:59:06.846418575+00:00,NO
BKG305953,E101865,LAB_102,2025-09-12 22:07:00.541843208+00:00,2025-09-13 01:23:46.033935173+00:00,YES
BKG300803,E100051,LAB_305,2025-09-23 11:34:45.096115812+00:00,2025-09-23 14:50:17.816159038+00:00,NO
BKG306110,E101648,LAB_305,2025-09-05 20:19:34.470541798+00:00,2025-09-05 22:37:56.223972071+00:00,NO
BKG301708,E100756,LAB_101,2025-09-23 16:47:30.313988050+00:00,2025-09-23 18:47:54.181738841+00:00,NO
BKG306062,E102283,ROOM_A2,2025-09-18 05:57:19.196236966+00:00,2025-09-18 05:37:52.667643192+00:00,NO
BKG303272,E105734,AUDITORIUM,2025-08-27 09:55:23.119962189+00:00,2025-08-27 10:12:45.027009501+00:00,NO
BKG305886,E105316,LAB_101,2025-09-04 01:24:13.974292385+00:00,2025-09-04 04:04:46.324665961+00:00,YES
BKG305702,E105097,ROOM_A2,2025-09-24 20:26:52.723068058+00:00,2025-09-24 23:57:42.961402280+00:00,YES
BKG300319,E101712,ROOM_A2,2025-09-07 22:50:29.804636990+00:00,2025-09-07 22:11:29.190045513+00:00,YES
BKG303966,E105305,SEM_01,2025-09-06 17:31:23.686751352+00:00,2025-09-06 20:00:40.240609177+00:00,NO
BKG304325,E101455,AUDITORIUM,2025-09-22 03:38:02.195044701+00:00,2025-09-22 06:17:28.336712015+00:00,NO
BKG302416,E105428,LAB_305,2025-09-23 19:19:35.213966986+00:00,2025-09-23 20:55:40.482384167+00:00,NO
BKG306499,E105462,ROOM_A1,2025-09-11 02:40:54.988437795+00:00,2025-09-11 03:51:43.866988668+00:00,YES
BKG300540,E101615,LAB_101,2025-09-21 05:24:02.749987247+00:00,2025-09-21 06:30:41.713405330+00:00,NO
BKG306126,E105643,SEM_01,2025-09-01 14:24:51.388263745+00:00,2025-09-01 17:16:44.108205596+00:00,YES
BKG303183,E105935,ROOM_A2,2025-09-09 18:58:27.214767215+00:00,2025-09-09 18:41:21.891509042+00:00,NO
BKG301546,E101541,LAB_101,2025-09-08 16:24:10.930862032+00:00,2025-09-08 18:07:38.138147335+00:00,NO
BKG305019,E104434,LAB_305,2025-09-03 10:48:13.157051332+00:00,2025-09-03 12:39:07.207233950+00:00,NO
BKG303717,E102629,SEM_01,2025-09-09 03:21:48.865679358+00:00,2025-09-09 05:33:44.555811275+00:00,YES
BKG301051,E103013,ROOM_A1,2025-08-27 23:49:51.310826415+00:00,2025-08-28 01:50:09.179315703+00:00,YES
BKG302365,E102911,ROOM_A1,2025-09-20 08:00:59.047550347+00:00,2025-09-20 09:17:43.239344759+00:00,YES
BKG302211,E106506,LAB_305,2025-09-04 03:42:49.332418711+00:00,2025-09-04 05:05:12.004045563+00:00,NO
BKG303517,E104140,SEM_01,2025-09-13 11:43:28.691016775+00:00,2025-09-13 12:44:13.629708784+00:00,YES
BKG302325,E102262,ROOM_A2,2025-09-11 09:57:40.965168610+00:00,2025-09-11 11:49:26.602686755+00:00,NO
BKG302383,E105787,LAB_102,2025-09-14 06:11:18.323442198+00:00,2025-09-14 06:43:26.848433857+00:00,NO
BKG300208,E105532,LAB_101,2025-08-28 00:13:27.367609565+00:00,2025-08-27 22:54:43.167876697+00:00,NO
BKG306156,E102636,LAB_101,2025-09-05 12:56:28.101442002+00:00,2025-09-05 15:09:59.706495193+00:00,YES
BKG300435,E105652,LAB_101,2025-09-20 07:22:12.244188749+00:00,2025-09-20 07:48:46.295211436+00:00,NO
BKG303119,E103952,LAB_101,2025-09-10 21:10:43.308229887+00:00,2025-09-11 03:01:56.873772653+00:00,NO
BKG305058,E104060,LAB_305,2025-09-08 14:33:56.962073096+00:00,2025-09-08 17:11:39.435722477+00:00,YES
BKG302231,E104965,SEM_01,2025-09-23 23:18:57.751178185+00:00,2025-09-24 01:23:01.063866301+00:00,YES
BKG305759,E103634,ROOM_A2,2025-08-31 02:20:23.876133400+00:00,2025-08-31 02:18:15.579108524+00:00,YES
BKG305883,E100090,ROOM_A2,2025-09-09 18:15:13.742620147+00:00,2025-09-09 21:18:29.702311068+00:00,YES
BKG303033,E102948,ROOM_A2,2025-08-30 00:53:32.881845387+00:00,2025-08-30 01:25:19.421294619+00:00,NO
BKG304092,E104241,LAB_101,2025-09-03 05:23:03.537357524+00:00,2025-09-03 07:45:29.216156749+00:00,YES
BKG306105,E105873,ROOM_A2,2025-08-31 15:24:52.981165881+00:00,2025-08-31 17:31:20.458548579+00:00,NO
BKG306559,E105923,LAB_102,2025-09-21 13:46:28.137439200+00:00,2025-09-21 16:40:09.054157912+00:00,NO
BKG305960,E100041,LAB_102,2025-09-10 12:11:28.286618845+00:00,2025-09-10 16:27:33.847356235+00:00,YES
BKG300468,E106797,SEM_01,2025-09-13 21:42:44.378890114+00:00,2025-09-13 22:51:58.848200381+00:00,YES
BKG302082,E102164,LAB_305,2025-09-11 10:11:49.819671210+00:00,2025-09-11 14:03:15.372733666+00:00,NO
BKG301264,E100686,LAB_101,2025-09-10 23:27:47.015342420+00:00,2025-09-10 23:49:54.087045526+00:00,YES
BKG306712,E106851,LAB_305,2025-09-21 08:28:42.921525345+00:00,2025-09-21 11:12:51.967695147+00:00,YES
BKG302393,E101086,SEM_01,2025-08-29 19:45:20.172166594+00:00,2025-08-29 20:47:35.553582527+00:00,YES
BKG303267,E101979,ROOM_A1,2025-09-12 21:05:35.588672813+00:00,2025-09-13 00:36:14.181800137+00:00,YES
BKG301076,E101087,LAB_102,2025-09-23 07:32:15.040235545+00:00,2025-09-23 10:09:47.720359953+00:00,NO
BKG302228,E102982,AUDITORIUM,2025-09-10 13:07:11.353989324+00:00,2025-09-10 16:04:08.609314097+00:00,YES
BKG303354,E100886,LAB_101,2025-09-19 20:36:39.492834510+00:00,2025-09-19 23:31:12.881830497+00:00,NO
BKG301981,E106109,ROOM_A2,2025-09-21 22:42:54.246917917+00:00,2025-09-21 22:42:36.474522413+00:00,YES
BKG306106,E100548,LAB_305,2025-09-14 13:12:21.135084276+00:00,2025-09-14 11:57:50.691510062+00:00,NO
BKG301042,E101548,LAB_101,2025-09-25 07:30:12.471013539+00:00,2025-09-25 12:58:11.112392058+00:00,YES
BKG306442,E102167,SEM_01,2025-09-22 03:40:45.266623580+00:00,2025-09-22 05:29:40.685637155+00:00,NO
BKG306376,E101716,LAB_305,2025-09-22 04:55:11.547819421+00:00,2025-09-22 05:32:36.583370798+00:00,YES
BKG302378,E103446,AUDITORIUM,2025-09-08 04:51:39.446268644+00:00,2025-09-08 08:57:06.708645686+00:00,NO
BKG305757,E102910,ROOM_A2,2025-09-20 00:20:21.504136843+00:00,2025-09-20 03:29:15.625484382+00:00,NO
BKG306404,E100642,ROOM_A2,2025-09-09 02:41:42.595656402+00:00,2025-09-09 05:54:53.459870626+00:00,NO
BKG306407,E106079,LAB_101,2025-09-05 09:27:42.307324237+00:00,2025-09-05 08:53:49.563685665+00:00,YES
BKG303562,E104568,LAB_101,2025-09-18 09:55:04.313931022+00:00,2025-09-18 08:39:05.871368696+00:00,NO
