note_id,entity_id,category,text,timestamp
N402767,E103643,incident,Broken chair in seminar room.,2025-09-13T08:55:44Z
N402768,E102250,feedback,Requesting lab access.,2025-09-01T11:43:36Z
N402769,E106699,feedback,Requesting lab access.,2025-09-20T00:27:28Z
N402770,E103789,helpdesk,CCTV near library needs check.,2025-09-21T09:09:36Z
N402771,E103999,helpdesk,Requesting lab access.,2025-09-03T15:59:30Z
N402772,E104543,helpdesk,Requesting lab access.,2025-09-10T04:59:25Z
N402773,E104761,incident,Broken chair in seminar room.,2025-09-06T21:19:13Z
N402774,E102287,helpdesk,CCTV near library needs check.,2025-09-14T17:23:10Z
N402775,E103137,incident,CCTV near library needs check.,2025-09-16T21:57:11Z
N402776,E100799,maintenance,Wi-Fi not working in hostel block.,2025-09-09T03:46:40Z
N402777,E102360,rsvp,Broken chair in seminar room.,2025-09-21T22:40:59Z
N402778,E102004,maintenance,Broken chair in seminar room.,2025-09-22T04:28:29Z
N402779,E102999,rsvp,Confirmed attendance for robotics workshop.,2025-09-23T07:00:35Z
N402780,E101442,maintenance,Requesting lab access.,2025-08-29T03:47:50Z
N402781,E105009,feedback,Wi-Fi not working in hostel block.,2025-09-06T19:08:53Z
N402782,E104464,maintenance,Confirmed attendance for robotics workshop.,2025-09-06T16:12:44Z
N402783,E100568,maintenance,Wi-Fi not working in hostel block.,2025-08-29T23:42:36Z
N402784,E100369,feedback,Wi-Fi not working in hostel block.,2025-09-17T18:38:27Z
N402785,E105585,feedback,Wi-Fi not working in hostel block.,2025-09-15T01:03:24Z
N402786,E101827,feedback,Broken chair in seminar room.,2025-09-22T03:14:23Z
N402787,E106971,incident,Wi-Fi not working in hostel block.,2025-09-17T00:54:44Z
N402788,E103715,incident,Confirmed attendance for robotics workshop.,2025-08-29T02:18:08Z
N402789,E104989,incident,Broken chair in seminar room.,2025-08-31T09:58:40Z
N402790,E101506,rsvp,Wi-Fi not working in hostel block.,2025-09-22T00:54:40Z
N402791,E106968,maintenance,Confirmed attendance for robotics workshop.,2025-09-11T06:46:10Z
N402792,E100152,helpdesk,Confirmed attendance for robotics workshop.,2025-09-18T02:27:14Z
N402793,E104598,rsvp,CCTV near library needs check.,2025-09-12T01:25:49Z
N402794,E106361,maintenance,Broken chair in seminar room.,2025-08-29T16:25:53Z
N402795,E101983,incident,Confirmed attendance for robotics workshop.,2025-09-24T06:15:59Z
N402796,E102993,helpdesk,Confirmed attendance for robotics workshop.,2025-09-10T08:12:02Z
N402797,E104833,helpdesk,Requesting lab access.,2025-09-17T08:09:06Z
N402798,E106661,feedback,CCTV near library needs check.,2025-09-15T14:11:33Z
N402799,E103937,rsvp,Confirmed attendance for robotics workshop.,2025-09-12T01:21:14Z
N402800,E103444,helpdesk,Confirmed attendance for robotics workshop.,2025-08-31T22:30:11Z
N402801,E106901,incident,Wi-Fi not working in hostel block.,2025-08-30T18:13:53Z
N402802,E100532,helpdesk,CCTV near library needs check.,2025-09-14T05:29:37Z
N402803,E100768,feedback,Confirmed attendance for robotics workshop.,2025-09-16T08:24:20Z
N402804,E104922,feedback,Wi-Fi not working in hostel block.,2025-09-11T22:09:31Z
N402805,E102039,maintenance,Confirmed attendance for robotics workshop.,2025-09-11T16:53:06Z
N402806,E101210,maintenance,CCTV near library needs check.,2025-08-31T08:17:22Z
N402807,E102214,rsvp,Confirmed attendance for robotics workshop.,2025-09-14T21:00:51Z
N402808,E105945,rsvp,Wi-Fi not working in hostel block.,2025-09-09T23:28:42Z
N402809,E100011,incident,Confirmed attendance for robotics workshop.,2025-09-20T09:42:47Z
N402810,E102085,feedback,Requesting lab access.,2025-09-10T00:59:12Z
N402811,E101003,feedback,CCTV near library needs check.,2025-09-19T17:11:08Z
N402812,E105695,helpdesk,Wi-Fi not working in hostel block.,2025-08-31T08:27:09Z
N402813,E104182,incident,Requesting lab access.,2025-09-25T02:33:02Z
N402814,E106880,maintenance,Requesting lab access.,2025-09-20T07:48:37Z
N402815,E106814,incident,Confirmed attendance for robotics workshop.,2025-08-29T22:16:46Z
N402816,E105885,incident,CCTV near library needs check.,2025-08-27T00:37:03Z
N402817,E104542,rsvp,Requesting lab access.,2025-09-03T07:13:57Z
N402818,E100850,feedback,CCTV near library needs check.,2025-09-22T11:19:49Z
N402819,E101836,helpdesk,Confirmed attendance for robotics workshop.,2025-09-01T13:55:39Z
N402820,E104575,maintenance,Requesting lab access.,2025-09-14T19:30:24Z
N402821,E101833,maintenance,Confirmed attendance for robotics workshop.,2025-09-09T06:04:04Z
N402822,E106766,helpdesk,Broken chair in seminar room.,2025-08-31T19:09:47Z
N402823,E103531,feedback,CCTV near library needs check.,2025-09-18T16:30:57Z
N402824,E105982,incident,Requesting lab access.,2025-09-12T08:40:42Z
N402825,E106545,feedback,Broken chair in seminar room.,2025-09-19T14:31:37Z
N402826,E100618,incident,CCTV near library needs check.,2025-09-15T08:45:30Z
N402827,E106881,rsvp,CCTV near library needs check.,2025-08-27T05:49:25Z
N402828,E103045,rsvp,Wi-Fi not working in hostel block.,2025-09-07T08:46:45Z
N402829,E100831,helpdesk,Requesting lab access.,2025-09-14T20:22:34Z
N402830,E105299,maintenance,Confirmed attendance for robotics workshop.,2025-09-05T18:27:43Z
N402831,E103152,maintenance,Confirmed attendance for robotics workshop.,2025-09-08T17:06:27Z
N402832,E105201,feedback,Wi-Fi not working in hostel block.,2025-09-14T10:27:42Z
N402833,E104882,helpdesk,CCTV near library needs check.,2025-09-02T11:00:03Z
N402834,E105414,feedback,Confirmed attendance for robotics workshop.,2025-08-28T21:55:09Z
N402835,E106862,feedback,Wi-Fi not working in hostel block.,2025-09-11T10:09:36Z
N402836,E106701,helpdesk,Confirmed attendance for robotics workshop.,2025-09-03T15:21:33Z
N402837,E105009,maintenance,CCTV near library needs check.,2025-09-11T19:27:10Z
N402838,E102860,feedback,Broken chair in seminar room.,2025-09-05T00:13:35Z
N402839,E106216,maintenance,CCTV near library needs check.,2025-09-06T04:20:17Z
N402840,E106221,maintenance,Confirmed attendance for robotics workshop.,2025-09-04T11:00:06Z
N402841,E100178,incident,CCTV near library needs check.,2025-09-09T19:16:03Z
N402842,E103823,maintenance,Wi-Fi not working in hostel block.,2025-08-31T09:10:10Z
N402843,E100502,maintenance,Confirmed attendance for robotics workshop.,2025-09-02T22:28:24Z
N402844,E102497,feedback,CCTV near library needs check.,2025-09-04T03:37:37Z
N402845,E106886,feedback,Confirmed attendance for robotics workshop.,2025-09-20T10:24:28Z
N402846,E103211,maintenance,Broken chair in seminar room.,2025-09-21T17:19:18Z
N402847,E103620,helpdesk,Wi-Fi not working in hostel block.,2025-09-25T12:08:13Z
N402848,E100603,helpdesk,Requesting lab access.,2025-09-19T21:34:41Z
N402849,E105757,incident,Wi-Fi not working in hostel block.,2025-09-14T21:26:26Z
N402850,E102296,incident,Requesting lab access.,2025-09-03T04:16:51Z
N402851,E105689,maintenance,Wi-Fi not working in hostel block.,2025-09-08T22:25:59Z
N402852,E103964,feedback,Confirmed attendance for robotics workshop.,2025-09-25T13:46:24Z
N402853,E101304,incident,Requesting lab access.,2025-09-07T21:53:17Z
N402854,E104853,maintenance,CCTV near library needs check.,2025-09-03T11:58:09Z
N402855,E104033,maintenance,CCTV near library needs check.,2025-08-29T07:29:18Z
N402856,E105756,helpdesk,Requesting lab access.,2025-09-09T01:55:41Z
N402857,E102789,maintenance,CCTV near library needs check.,2025-09-05T04:39:58Z
N402858,E103254,rsvp,Wi-Fi not working in hostel block.,2025-09-09T03:18:05Z
N402859,E105392,maintenance,Wi-Fi not working in hostel block.,2025-09-14T15:35:23Z
N402860,E104940,rsvp,Requesting lab access.,2025-08-27T18:53:02Z
N402861,E102842,feedback,Requesting lab access.,2025-09-08T21:16:32Z
N402862,E105302,maintenance,Requesting lab access.,2025-09-21T05:53:15Z
N402863,E105862,helpdesk,Confirmed attendance for robotics workshop.,2025-09-10T17:05:13Z
N402864,E102151,feedback,CCTV near library needs check.,2025-09-07T00:56:40Z
N402865,E105490,helpdesk,CCTV near library needs check.,2025-09-25T12:25:25Z
N402866,E105821,feedback,Requesting lab access.,2025-09-23T01:21:21Z
N402867,E103646,maintenance,Requesting lab access.,2025-09-21T19:30:03Z
N402868,E100070,feedback,CCTV near library needs check.,2025-08-29T12:36:07Z
N402869,E100707,rsvp,Broken chair in seminar room.,2025-09-10T14:00:55Z
N402870,E105277,rsvp,CCTV near library needs check.,2025-09-10T13:17:23Z
N402871,E101237,incident,CCTV near library needs check.,2025-09-09T17:05:19Z
N402872,E106163,feedback,Wi-Fi not working in hostel block.,2025-09-24T21:08:09Z
N402873,E105135,feedback,Confirmed attendance for robotics workshop.,2025-09-22T15:51:06Z
N402874,E104002,feedback,CCTV near library needs check.,2025-09-22T03:21:39Z
N402875,E104809,rsvp,CCTV near library needs check.,2025-09-02T10:32:27Z
N402876,E100931,helpdesk,Requesting lab access.,2025-09-09T08:32:53Z
N402877,E101737,helpdesk,Wi-Fi not working in hostel block.,2025-09-04T06:53:13Z
N402878,E103120,helpdesk,Requesting lab access.,2025-09-21T11:13:55Z
N402879,E103490,helpdesk,CCTV near library needs check.,2025-09-02T09:40:02Z
N402880,E102212,maintenance,Broken chair in seminar room.,2025-08-28T17:33:38Z
N402881,E100385,helpdesk,Broken chair in seminar room.,2025-09-25T00:21:00Z
N402882,E106168,feedback,CCTV near library needs check.,2025-08-31T04:22:00Z
N402883,E101740,rsvp,Broken chair in seminar room.,2025-09-10T15:42:45Z
N402884,E106967,feedback,Requesting lab access.,2025-09-02T16:45:16Z
N402885,E101596,rsvp,Wi-Fi not working in hostel block.,2025-09-24T03:08:20Z
N402886,E106638,helpdesk,Broken chair in seminar room.,2025-08-30T04:24:40Z
N402887,E100136,rsvp,Requesting lab access.,2025-09-10T01:45:06Z
N402888,E103151,helpdesk,Confirmed attendance for robotics workshop.,2025-09-13T14:13:54Z
N402889,E101764,maintenance,Broken chair in seminar room.,2025-09-06T10:17:52Z
N402890,E101703,rsvp,Broken chair in seminar room.,2025-08-30T14:14:40Z
N402891,E101569,helpdesk,Confirmed attendance for robotics workshop.,2025-09-08T13:10:24Z
N402892,E106081,helpdesk,Broken chair in seminar room.,2025-09-21T05:32:10Z
N402893,E100413,maintenance,Wi-Fi not working in hostel block.,2025-09-06T05:49:10Z
N402894,E100320,feedback,CCTV near library needs check.,2025-09-14T11:31:52Z
N402895,E101447,maintenance,Requesting lab access.,2025-09-24T23:15:05Z
N402896,E103491,helpdesk,CCTV near library needs check.,2025-09-19T05:54:21Z
N402897,E102698,helpdesk,Confirmed attendance for robotics workshop.,2025-09-22T21:04:38Z
N402898,E100219,helpdesk,Wi-Fi not working in hostel block.,2025-09-11T11:27:29Z
N402899,E106852,feedback,Confirmed attendance for robotics workshop.,2025-09-17T09:48:09Z
N402900,E100484,rsvp,CCTV near library needs check.,2025-09-14T15:02:37Z
N402901,E105750,rsvp,Confirmed attendance for robotics workshop.,2025-08-30T13:27:21Z
N402902,E103275,feedback,CCTV near library needs check.,2025-09-13T04:20:40Z
N402903,E102179,feedback,Wi-Fi not working in hostel block.,2025-09-14T22:28:44Z
N402904,E102881,incident,Wi-Fi not working in hostel block.,2025-09-17T16:25:50Z
N402905,E104169,incident,CCTV near library needs check.,2025-09-06T18:28:04Z
N402906,E106310,maintenance,CCTV near library needs check.,2025-09-04T12:53:26Z
N402907,E104417,rsvp,Broken chair in seminar room.,2025-08-31T18:17:09Z
N402908,E104821,helpdesk,Confirmed attendance for robotics workshop.,2025-09-02T20:15:33Z
N402909,E105477,incident,Broken chair in seminar room.,2025-09-03T21:04:15Z
N402910,E102794,helpdesk,Confirmed attendance for robotics workshop.,2025-09-07T07:38:42Z
N402911,E101970,helpdesk,Requesting lab access.,2025-09-23T12:16:58Z
N402912,E103403,incident,CCTV near library needs check.,2025-09-03T02:29:43Z
N402913,E104990,helpdesk,CCTV near library needs check.,2025-09-04T11:16:08Z
N402914,E105312,incident,Broken chair in seminar room.,2025-09-20T17:32:20Z
N402915,E104947,incident,Confirmed attendance for robotics workshop.,2025-08-29T12:30:14Z
N402916,E101894,rsvp,Confirmed attendance for robotics workshop.,2025-09-12T00:33:29Z
N402917,E106995,rsvp,Confirmed attendance for robotics workshop.,2025-09-18T19:21:17Z
N402918,E105617,incident,CCTV near library needs check.,2025-09-08T19:38:11Z
N402919,E102646,maintenance,Wi-Fi not working in hostel block.,2025-09-12T08:54:55Z
N402920,E106349,incident,CCTV near library needs check.,2025-09-22T13:11:20Z
N402921,E103620,incident,Confirmed attendance for robotics workshop.,2025-09-21T01:05:38Z
N402922,E100403,helpdesk,Wi-Fi not working in hostel block.,2025-08-30T04:38:59Z
N402923,E106669,maintenance,CCTV near library needs check.,2025-09-24T11:10:58Z
N402924,E102454,feedback,CCTV near library needs check.,2025-09-22T07:07:19Z
N402925,E106074,maintenance,Confirmed attendance for robotics workshop.,2025-09-20T13:42:23Z
N402926,E102978,incident,Broken chair in seminar room.,2025-09-15T14:09:17Z
N402927,E102209,maintenance,Requesting lab access.,2025-09-05T23:53:53Z
N402928,E104034,feedback,Requesting lab access.,2025-09-05T08:56:36Z
N402929,E106179,feedback,Confirmed attendance for robotics workshop.,2025-09-19T17:23:47Z
N402930,E106168,incident,CCTV near library needs check.,2025-09-22T06:44:53Z
N402931,E105092,incident,Requesting lab access.,2025-09-10T16:55:43Z
N402932,E104686,feedback,Wi-Fi not working in hostel block.,2025-09-05T02:08:29Z
N402933,E100266,rsvp,CCTV near library needs check.,2025-09-07T13:49:47Z
N402934,E105548,helpdesk,Confirmed attendance for robotics workshop.,2025-09-17T00:42:28Z
N402935,E102589,feedback,Confirmed attendance for robotics workshop.,2025-09-02T04:12:49Z
N402936,E104232,feedback,Requesting lab access.,2025-08-29T06:13:46Z
N402937,E102445,feedback,Confirmed attendance for robotics workshop.,2025-09-21T17:14:17Z
N402938,E106577,maintenance,Wi-Fi not working in hostel block.,2025-09-03T22:59:33Z
N402939,E100860,feedback,Confirmed attendance for robotics workshop.,2025-09-05T21:31:32Z
N402940,E106255,incident,CCTV near library needs check.,2025-09-04T15:19:25Z
N402941,E101162,rsvp,CCTV near library needs check.,2025-09-12T00:50:42Z
N402942,E100340,maintenance,Broken chair in seminar room.,2025-09-09T08:18:00Z
N402943,E101156,incident,Requesting lab access.,2025-09-20T07:13:36Z
N402944,E105874,incident,CCTV near library needs check.,2025-09-23T01:44:41Z
N402945,E101266,rsvp,CCTV near library needs check.,2025-09-01T07:21:42Z
N402946,E104324,feedback,CCTV near library needs check.,2025-09-17T03:50:27Z
N402947,E101146,maintenance,Confirmed attendance for robotics workshop.,2025-08-30T11:08:06Z
N402948,E101189,incident,Confirmed attendance for robotics workshop.,2025-09-16T23:54:59Z
N402949,E100488,helpdesk,Broken chair in seminar room.,2025-09-16T19:16:26Z
N402950,E101551,maintenance,Wi-Fi not working in hostel block.,2025-09-23T15:55:21Z
N402951,E101885,maintenance,Confirmed attendance for robotics workshop.,2025-09-20T09:37:40Z
N402952,E102546,feedback,Requesting lab access.,2025-08-28T23:44:51Z
N402953,E104410,rsvp,Wi-Fi not working in hostel block.,2025-09-14T09:35:30Z
N402954,E102256,feedback,Broken chair in seminar room.,2025-09-10T09:07:36Z
N402955,E106445,feedback,CCTV near library needs check.,2025-09-16T02:30:19Z
N402956,E106168,incident,Wi-Fi not working in hostel block.,2025-09-02T06:16:41Z
N402957,E100544,helpdesk,Confirmed attendance for robotics workshop.,2025-09-25T13:30:46Z
N402958,E106278,maintenance,CCTV near library needs check.,2025-09-23T19:34:35Z
N402959,E102496,helpdesk,Broken chair in seminar room.,2025-09-17T01:29:45Z
N402960,E106424,helpdesk,Wi-Fi not working in hostel block.,2025-09-22T19:48:02Z
N402961,E104647,feedback,Requesting lab access.,2025-08-30T01:26:01Z
N402962,E104519,helpdesk,Wi-Fi not working in hostel block.,2025-09-08T12:22:46Z
N402963,E102558,rsvp,Wi-Fi not working in hostel block.,2025-08-31T04:47:55Z
N402964,E100647,rsvp,Broken chair in seminar room.,2025-09-17T00:17:46Z
N402965,E100315,incident,Broken chair in seminar room.,2025-08-27T21:56:06Z
N402966,E100360,helpdesk,Requesting lab access.,2025-09-05T17:27:52Z
N402967,E105322,helpdesk,Confirmed attendance for robotics workshop.,2025-09-10T03:23:29Z
N402968,E103002,maintenance,Broken chair in seminar room.,2025-08-30T03:02:47Z
N402969,E105893,incident,Broken chair in seminar room.,2025-09-25T07:26:07Z
N402970,E104571,maintenance,CCTV near library needs check.,2025-09-11T09:24:29Z
N402971,E101810,maintenance,CCTV near library needs check.,2025-09-16T06:51:40Z
N402972,E101458,incident,Broken chair in seminar room.,2025-09-07T23:17:46Z
N402973,E106194,maintenance,Broken chair in seminar room.,2025-08-27T08:54:24Z
N402974,E100222,incident,Requesting lab access.,2025-09-13T18:30:05Z
N402975,E102375,incident,Confirmed attendance for robotics workshop.,2025-09-05T11:50:21Z
N402976,E105564,feedback,Confirmed attendance for robotics workshop.,2025-09-16T03:28:51Z
N402977,E102593,feedback,Requesting lab access.,2025-09-14T18:18:21Z
N402978,E100864,feedback,CCTV near library needs check.,2025-09-13T03:08:29Z
N402979,E103140,feedback,Requesting lab access.,2025-08-27T13:27:12Z
N402980,E101113,maintenance,CCTV near library needs check.,2025-09-25T03:11:49Z
N402981,E101749,helpdesk,Broken chair in seminar room.,2025-08-27T22:02:59Z
N402982,E103581,rsvp,Requesting lab access.,2025-09-17T22:17:26Z
N402983,E106803,helpdesk,Broken chair in seminar room.,2025-09-17T05:36:25Z
N402984,E104114,feedback,Broken chair in seminar room.,2025-09-08T20:33:50Z
N402985,E101179,feedback,Requesting lab access.,2025-09-10T09:19:10Z
N402986,E106013,helpdesk,CCTV near library needs check.,2025-08-30T18:26:55Z
N402987,E101327,helpdesk,Wi-Fi not working in hostel block.,2025-09-05T12:06:46Z
N402988,E100109,feedback,Confirmed attendance for robotics workshop.,2025-08-30T20:19:55Z
N402989,E102406,maintenance,Requesting lab access.,2025-09-21T08:29:03Z
N402990,E102519,incident,Wi-Fi not working in hostel block.,2025-09-23T01:03:01Z
N402991,E102948,rsvp,Requesting lab access.,2025-09-05T14:21:12Z
N402992,E106351,helpdesk,Confirmed attendance for robotics workshop.,2025-09-13T18:10:43Z
N402993,E101710,rsvp,Confirmed attendance for robotics workshop.,2025-09-18T19:11:26Z
